1.52790771,1.401715438,1.33958728,1.386304567
1.533933019,1.405927539,1.340781133,1.385814346
1.539609617,1.40987842,1.341830413,1.385201042
1.544923987,1.413557015,1.342726912,1.384466399
1.549871188,1.416960051,1.343470769,1.383620737
1.554456966,1.420557468,1.344072391,1.382750214
1.558695349,1.423871844,1.344550533,1.381811184
1.562600837,1.426917022,1.344924693,1.38083673
1.56618941,1.429708126,1.345215659,1.379861506
1.56947341,1.432256896,1.345439944,1.378911184
1.572458721,1.434378012,1.345608103,1.378464817
1.575149956,1.436284302,1.345727604,1.378021899
1.577554605,1.437983029,1.34580672,1.377590383
1.579679457,1.439480752,1.345852807,1.377176496
1.581529426,1.440782267,1.345873019,1.376787518
1.583107637,1.44216633,1.345874411,1.376642649
1.584416256,1.443313663,1.345863646,1.376504755
1.585457513,1.444226342,1.345846586,1.376381725
1.586233706,1.444906495,1.345828316,1.376280738
1.586747618,1.445356682,1.345813017,1.376208075
1.587002714,1.445522119,1.345804035,1.376195521
1.587002714,1.445522119,1.345804035,1.376195521
1.587002714,1.445522119,1.345804035,1.376195521
1.587002714,1.445522119,1.345804035,1.376195521
1.587002714,1.445522119,1.345804035,1.376195521
1.587002714,1.445522119,1.345804035,1.376195521
1.587002714,1.445522119,1.345804035,1.376195521
1.587002714,1.445522119,1.345804035,1.376195521
1.587002714,1.445522119,1.345804035,1.376195521
1.587002714,1.445522119,1.345804035,1.376195521
1.587002714,1.445522119,1.345804035,1.376195521
1.587002714,1.445522119,1.345804035,1.376195521
1.587002714,1.445522119,1.345804035,1.376195521
1.587002714,1.445522119,1.345804035,1.376195521
1.587002714,1.445522119,1.345804035,1.376195521
1.587002714,1.445522119,1.345804035,1.376195521
1.587002714,1.445522119,1.345804035,1.376195521
1.587002714,1.445522119,1.345804035,1.376195521
1.587002714,1.445522119,1.345804035,1.376195521
1.587002714,1.445522119,1.345804035,1.376195521
1.587002714,1.445522119,1.345804035,1.376195521
1.587002714,1.445522119,1.345804035,1.376195521
1.587002714,1.445522119,1.345804035,1.376195521
1.587002714,1.445522119,1.345804035,1.376195521
1.587002714,1.445522119,1.345804035,1.376195521
1.587002714,1.445522119,1.345804035,1.376195521
1.587002714,1.445522119,1.345804035,1.376195521
1.587002714,1.445522119,1.345804035,1.376195521
1.587002714,1.445522119,1.345804035,1.376195521
1.587002714,1.445522119,1.345804035,1.376195521
1.587002714,1.445522119,1.345804035,1.376195521
1.587002714,1.445522119,1.345804035,1.376195521
1.587002714,1.445522119,1.345804035,1.376195521
1.587002714,1.445522119,1.345804035,1.376195521
1.587002714,1.445522119,1.345804035,1.376195521
1.587002714,1.445522119,1.345804035,1.376195521
1.587002714,1.445522119,1.345804035,1.376195521
1.587002714,1.445522119,1.345804035,1.376195521
1.587002714,1.445522119,1.345804035,1.376195521
1.587002714,1.445522119,1.345804035,1.376195521
1.587002714,1.445522119,1.345804035,1.376195521
1.587002714,1.445522119,1.345804035,1.376195521
1.587002714,1.445522119,1.345804035,1.376195521
1.587002714,1.445522119,1.345804035,1.376195521
1.587002714,1.445522119,1.345804035,1.376195521
1.587002714,1.445522119,1.345804035,1.376195521
1.587002714,1.445522119,1.345804035,1.376195521
1.587002714,1.445522119,1.345804035,1.376195521
1.587002714,1.445522119,1.345804035,1.376195521
1.587002714,1.445522119,1.345804035,1.376195521
1.587002714,1.445522119,1.345804035,1.376195521
1.587002714,1.445522119,1.345804035,1.376195521
1.587002714,1.445522119,1.345804035,1.376195521
1.587002714,1.445522119,1.345804035,1.376195521
1.587002714,1.445522119,1.345804035,1.376195521
1.587002714,1.445522119,1.345804035,1.376195521
1.587002714,1.445522119,1.345804035,1.376195521
1.587002714,1.445522119,1.345804035,1.376195521
1.587002714,1.445522119,1.345804035,1.376195521
1.587002714,1.445522119,1.345804035,1.376195521
1.587002714,1.445522119,1.345804035,1.376195521
1.587002714,1.445522119,1.345804035,1.376195521
1.587002714,1.445522119,1.345804035,1.376195521
1.587002714,1.445522119,1.345804035,1.376195521
1.587002714,1.445522119,1.345804035,1.376195521
1.587002714,1.445522119,1.345804035,1.376195521
1.587002714,1.445522119,1.345804035,1.376195521
1.587002714,1.445522119,1.345804035,1.376195521
1.587002714,1.445522119,1.345804035,1.376195521
1.587002714,1.445522119,1.345804035,1.376195521
1.587002714,1.445522119,1.345804035,1.376195521
1.587002714,1.445522119,1.345804035,1.376195521
1.587002714,1.445522119,1.345804035,1.376195521
1.587002714,1.445522119,1.345804035,1.376195521
1.587002714,1.445522119,1.345804035,1.376195521
1.587002714,1.445522119,1.345804035,1.376195521
1.587002714,1.445522119,1.345804035,1.376195521
1.587002714,1.445522119,1.345804035,1.376195521
1.587002714,1.445522119,1.345804035,1.376195521
1.587002714,1.445522119,1.345804035,1.376195521
1.587002714,1.445522119,1.345804035,1.376195521
1.587002714,1.445522119,1.345804035,1.376195521
1.587002714,1.445522119,1.345804035,1.376195521
1.587002714,1.445522119,1.345804035,1.376195521
1.587002714,1.445522119,1.345804035,1.376195521
1.587002714,1.445522119,1.345804035,1.376195521
1.587002714,1.445522119,1.345804035,1.376195521
1.587002714,1.445522119,1.345804035,1.376195521
1.587002714,1.445522119,1.345804035,1.376195521
1.587002714,1.445522119,1.345804035,1.376195521
1.587002714,1.445522119,1.345804035,1.376195521
1.587002714,1.445522119,1.345804035,1.376195521
1.587002714,1.445522119,1.345804035,1.376195521
1.587002714,1.445522119,1.345804035,1.376195521
1.587002714,1.445522119,1.345804035,1.376195521
1.587002714,1.445522119,1.345804035,1.376195521
1.587002714,1.445522119,1.345804035,1.376195521
1.587002714,1.445522119,1.345804035,1.376195521
1.587002714,1.445522119,1.345804035,1.376195521
1.587002714,1.445522119,1.345804035,1.376195521
1.587002714,1.445522119,1.345804035,1.376195521
1.587002714,1.445522119,1.345804035,1.376195521
1.587002714,1.445522119,1.345804035,1.376195521
1.587002714,1.445522119,1.345804035,1.376195521
1.587002714,1.445522119,1.345804035,1.376195521
1.587002714,1.445522119,1.345804035,1.376195521
1.587002714,1.445522119,1.345804035,1.376195521
1.587002714,1.445522119,1.345804035,1.376195521
1.587002714,1.445522119,1.345804035,1.376195521
1.587002714,1.445522119,1.345804035,1.376195521
1.587002714,1.445522119,1.345804035,1.376195521
1.587002714,1.445522119,1.345804035,1.376195521
1.587002714,1.445522119,1.345804035,1.376195521
1.587002714,1.445522119,1.345804035,1.376195521
1.587002714,1.445522119,1.345804035,1.376195521
1.587002714,1.445522119,1.345804035,1.376195521
1.587002714,1.445522119,1.345804035,1.376195521
1.587002714,1.445522119,1.345804035,1.376195521
1.587002714,1.445522119,1.345804035,1.376195521
1.587002714,1.445522119,1.345804035,1.376195521
1.587002714,1.445522119,1.345804035,1.376195521
1.587002714,1.445522119,1.345804035,1.376195521
1.587002714,1.445522119,1.345804035,1.376195521
1.587002714,1.445522119,1.345804035,1.376195521
1.587002714,1.445522119,1.345804035,1.376195521
1.587002714,1.445522119,1.345804035,1.376195521
1.587002714,1.445522119,1.345804035,1.376195521
1.587002714,1.445522119,1.345804035,1.376195521
1.587002714,1.445522119,1.345804035,1.376195521
1.587002714,1.445522119,1.345804035,1.376195521
1.587002714,1.445522119,1.345804035,1.376195521
1.587002714,1.445522119,1.345804035,1.376195521
1.587002714,1.445522119,1.345804035,1.376195521
1.587002714,1.445522119,1.345804035,1.376195521
1.587002714,1.445522119,1.345804035,1.376195521
1.587002714,1.445522119,1.345804035,1.376195521
1.587002714,1.445522119,1.345804035,1.376195521
1.587002714,1.445522119,1.345804035,1.376195521
1.587002714,1.445522119,1.345804035,1.376195521
1.587002714,1.445522119,1.345804035,1.376195521
1.587002714,1.445522119,1.345804035,1.376195521
1.587002714,1.445522119,1.345804035,1.376195521
1.587002714,1.445522119,1.345804035,1.376195521
1.587002714,1.445522119,1.345804035,1.376195521
1.587002714,1.445522119,1.345804035,1.376195521
1.587002714,1.445522119,1.345804035,1.376195521
1.587002714,1.445522119,1.345804035,1.376195521
1.587002714,1.445522119,1.345804035,1.376195521
1.587002714,1.445522119,1.345804035,1.376195521
1.587002714,1.445522119,1.345804035,1.376195521
1.587002714,1.445522119,1.345804035,1.376195521
1.587002714,1.445522119,1.345804035,1.376195521
1.587002714,1.445522119,1.345804035,1.376195521
1.587002714,1.445522119,1.345804035,1.376195521
1.587002714,1.445522119,1.345804035,1.376195521
1.587002714,1.445522119,1.345804035,1.376195521
1.587002714,1.445522119,1.345804035,1.376195521
1.587002714,1.445522119,1.345804035,1.376195521
1.587002714,1.445522119,1.345804035,1.376195521
1.587002714,1.445522119,1.345804035,1.376195521
1.587002714,1.445522119,1.345804035,1.376195521
1.587002714,1.445522119,1.345804035,1.376195521
1.587002714,1.445522119,1.345804035,1.376195521
1.587002714,1.445522119,1.345804035,1.376195521
1.587002714,1.445522119,1.345804035,1.376195521
1.587002714,1.445522119,1.345804035,1.376195521
1.587002714,1.445522119,1.345804035,1.376195521
1.587002714,1.445522119,1.345804035,1.376195521
1.587002714,1.445522119,1.345804035,1.376195521
1.587002714,1.445522119,1.345804035,1.376195521
1.587002714,1.445522119,1.345804035,1.376195521
1.587002714,1.445522119,1.345804035,1.376195521
1.587002714,1.445522119,1.345804035,1.376195521
1.587002714,1.445522119,1.345804035,1.376195521
1.587002714,1.445522119,1.345804035,1.376195521
1.587002714,1.445522119,1.345804035,1.376195521
1.587002714,1.445522119,1.345804035,1.376195521
1.587002714,1.445522119,1.345804035,1.376195521
1.587002714,1.445522119,1.345804035,1.376195521
1.587002714,1.445522119,1.345804035,1.376195521
1.587002714,1.445522119,1.345804035,1.376195521
1.587002714,1.445522119,1.345804035,1.376195521
1.587002714,1.445522119,1.345804035,1.376195521
1.587002714,1.445522119,1.345804035,1.376195521
1.587002714,1.445522119,1.345804035,1.376195521
1.587002714,1.445522119,1.345804035,1.376195521
